,Sample_ID,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error,predict.error
379,102446,-111.581261144,36.8645889613,-213.3736505956732,77.31806147503737,1019.437134135242
448,102465,-112.16908913,33.2314138527,-127.61257012023336,78.40594946276502,1019.5202208562492
450,103335,-112.256236704,33.3854441485,-120.3838323928476,78.56606314048986,1019.5325468571432
460,102477,-112.727094404,33.3520884307,-124.00128826471952,78.4846349565075,1019.526275163065
461,102478,-112.76876107,33.2270884114,-110.15208506785312,78.81043945713111,1019.5514078216182
466,410004,11.2895247222,3.43535075239,-43.685421444178345,80.89026578292354,1019.7142849455672
485,102448,-113.922928274,36.8937554797,-149.01436860654388,77.99343298389358,1019.4885793436976
492,102454,-114.027094723,34.2645884822,-137.19129980590174,78.20990015981752,1019.5051624717876
499,102449,-114.298051936,36.6725702364,-134.18952937727693,78.26935427734354,1019.5097251339048
505,102450,-114.418786197,36.5229554071,-128.65781333838137,78.3836614464945,1019.5185070440732
506,102479,-114.419727233,32.7604671378,-117.86250199591132,78.62435723476781,1019.5370407072994
509,102455,-114.46876137,32.8832158339,-81.89156028920976,79.59193276957915,1019.6121142795502
514,102480,-114.54002434,32.7187927953,-140.46923669961097,78.1470511515007,1019.5003430246076
522,102481,-114.718761406,32.7187549123,-121.89301181086508,78.53177498851085,1019.5299051555396
523,102452,-114.739652747,36.01453092,-175.90724014036172,77.60719209824158,1019.459103686357
526,410001,11.4847156654,3.31858991073,-46.27507594110011,80.79370629006574,1019.7066297713784
530,102451,-114.91028175,36.1188669246,-127.81047992118836,78.40171259399001,1019.5198950296596
533,410002,11.5020282958,3.5104069246,-61.39707723674705,80.2544853355117,1019.6640477334116
534,103087,-115.043761746,36.1437553197,-69.01942119094466,79.99880727699832,1019.643955991188
542,102515,-115.397928224,33.1104215957,-654.5940209500837,94.13231166066168,1020.850077103488
544,102516,-115.502094879,32.6645881998,-209.04522442664583,77.3365471696774,1019.438536328574
562,110068,-115.969147248,50.9479251026,-72.26110696205785,79.89338158100169,1019.6356899618928
584,110052,-116.439598099,51.4229232259,-169.5679577597709,77.68487133917935,1019.4650200269758
605,102899,-117.036291124,46.7310043947,-445.5049255900646,81.921042929299,1019.7965704483622
622,102513,-117.243762442,38.8895888029,-122.24587373018994,78.52382345463302,1019.5292927000928
624,102517,-117.318762014,34.5729216677,-165.96297210986418,77.73273429481668,1019.4686683780752
654,110060,-117.60209767,49.018756278,-106.89475713007482,78.89257555126993,1019.557760159144
656,103357,-117.614524166,33.947860708,-497.6034404155069,84.34847164792407,1019.9944374813804
668,110059,-117.702098291,51.2145897347,-94.47103763452242,79.2249228134198,1019.5835307704856
670,110061,-117.714597732,49.1729229417,-68.24453466579105,80.024301471451,1019.6459565209932
673,102709,-117.772931012,48.92292292,-76.87430835036182,79.74677989095134,1019.6242134858278
683,410003,11.79380547,3.29845975306,-201.87840537707663,77.37574176949418,1019.4415104546198
690,102569,-118.206262104,33.7979215286,-248.37231199344768,77.31229329373132,1019.4366966702512
701,102527,-118.602119047,39.4774492935,-234.0152233498385,77.2837073108106,1019.4345291578662
703,102528,-118.722929451,39.5588113623,-193.622122360296,77.43414752092482,1019.4459451221088
711,102526,-118.993001503,39.4943576249,-193.21153111072547,77.43742193908061,1019.446193842612
720,102519,-119.096413596,39.1520886896,-233.24009367803475,77.28338899925534,1019.4345050265994
726,102525,-119.25602611,39.2937629243,-200.7111021979268,77.38313873219022,1019.4420719117212
730,102524,-119.310723414,39.289804197,-185.61777858047668,77.50428817621577,1019.4512752011836
732,102542,-119.322726153,39.7358830519,-231.9631502445395,77.28313835218479,1019.434486025061
744,102584,-119.560236008,37.731301737,-56.32244256552243,80.43072210872644,1019.6779338999884
745,103422,-119.560252212,37.7353400994,-57.05446375405215,80.40500442816372,1019.6759056488048
764,102757,-119.83116917,46.831255896,-126.17249335126384,78.43701464110688,1019.5226103865606
768,102741,-119.896551189,46.9312558973,-221.43067351010927,77.29406387407246,1019.435314345048
771,410210,-11.9978107056,13.6684454691,-95.7545175591101,79.18919529920495,1019.5807552498
835,102589,-121.014499195,37.4147918659,-816.31717192216,107.20085890866852,1022.1379613214516
843,102687,-121.164774392,48.7313824702,-65.81369890303219,80.10501004323751,1019.652293901036
871,102572,-121.672929591,36.631254939,-189.53928298317555,77.46826408840819,1019.4485370848736
888,104194,-122.00259398,45.018739029,-42.39738414548955,80.93874765918972,1019.7181319836652
920,104165,-122.331747331,44.1887429703,-53.17090205506633,80.54257643428801,1019.6867629043196
938,103955,-122.469105897,40.630867227,-40.56787798202281,81.00812904179072,1019.7236413825408
1019,102638,-123.326893764,47.5143843585,-50.6294248077211,80.63411408342911,1019.6939973235288
1021,102931,-123.372931223,45.6437554577,-53.224333398076354,80.54066475272053,1019.6866119070248
1027,500002,123.54467898,66.8054046416,-101.59613493265589,79.03063344859207,1019.5684522614962
1030,102635,-123.6229317,47.5979222014,-48.95644594210941,80.69501933609266,1019.698815322088
1050,102636,-124.31471178,47.5393028916,-45.14271624067443,80.83577754879038,1019.7099640366052
1070,410007,12.5359715964,3.89785788066,-61.51281355064924,80.25052185339837,1019.6637357881078
1133,110006,-129.972935417,55.9604216253,-120.72824612683846,78.55819824336474,1019.5319408114988
1165,110005,-131.672070062,56.7356235315,-82.79639748213744,79.56451849504761,1019.6099746603926
1167,110004,-131.764391158,56.8291644892,-93.41397429133686,79.25458763083465,1019.5858362512452
1172,102951,-132.128270883,56.7064317341,-103.2120879373504,78.9879464098955,1019.5651443148054
1189,110133,-133.627718273,64.7497033406,-170.8165509175554,77.668916977412,1019.4638044031094
1215,110124,-135.701730039,63.9142560554,-72.53547703826504,79.88454966189242,1019.634997976384
1224,110117,-136.592004025,62.8115633902,-145.88683448968874,78.0479399265115,1019.4927507100724
1237,110098,-137.982474823,60.1194985125,-204.32654167933185,77.36114983795245,1019.4404030289692
1238,110130,-138.264492792,65.3639127864,-258.77481181313823,77.35988310824273,1019.4403069028308
1239,110132,-138.313230853,65.3641283344,-275.7519541951028,77.48593466163408,1019.4498800304036
1246,300306,13.8946149708,56.5736382171,-41.577017493897074,80.96978368796754,1019.720595895804
1249,110127,-139.761918674,67.5365632521,-183.0632710328996,77.52946833166824,1019.453189844148
1259,110002,-141.143489842,64.7923429321,-142.96561987622704,78.10064332901077,1019.4967868080912
1260,600679,141.156675097,-34.156294747,-145.54311804184135,78.05405133550758,1019.4932185912288
1266,600686,141.210655642,-34.1022101175,-133.12725799557225,78.29082836726876,1019.5113739581576
1281,600424,141.856778552,-37.1565216092,-140.27021601633936,78.15080518210189,1019.5006307865768
1283,601499,141.902417509,-34.1103309962,-139.99200213539848,78.15606640867794,1019.5010341044756
1289,601431,142.086129464,-34.1682090409,-168.60654206208403,77.69737473088513,1019.4659728817284
1295,600852,142.243756954,-34.3062708634,-164.01726568754114,77.75967628441671,1019.470723012424
1296,601497,142.268654074,-33.7436911848,-198.70514516245143,77.39651241882683,1019.4430871599528
1303,600854,142.410610963,-34.5600558404,-139.92106008143222,78.15741047643124,1019.501137143063
1306,600399,142.543992091,-37.1770079089,-40.15118759524914,81.02401637908287,1019.7249036155856
1315,601430,142.760555636,-34.5980732725,-129.43483952815615,78.36723446205168,1019.5172442194628
1316,601432,142.760645636,-34.5981932725,-131.75211730982377,78.31896396217576,1019.5135349468028
1319,601223,142.868865562,-35.4437016575,-103.8585067246493,78.97101364975222,1019.5638326365284
1325,601050,142.99,-38.4480000001,-146.21593529334876,78.04211084703996,1019.4923044776154
1331,600851,143.344228222,-34.8478570562,-233.8852431390598,77.28364517368829,1019.43452444723
1337,601419,143.493552014,-34.664438949,-195.8710109624304,77.41683415431211,1019.4446301953302
1340,601538,143.53518,-34.6437600003,-167.98973278649848,77.70549653270135,1019.4665919072636
1341,600862,143.564,-35.3279999999,-140.7316110358395,78.14211434347882,1019.4999646187764
1344,601396,143.581393198,-35.0440655914,-691.1343654408217,96.85825097095233,1021.1050428848
1346,601525,143.606192668,-34.6393944239,-203.4515278091057,77.3662219653736,1019.4407879444558
1347,601400,143.62213,-34.99015,-942.1542204247309,118.84274472489804,1023.4244406879116
1351,601528,143.702536149,-34.5518764387,-197.40689780909705,77.40561399913453,1019.4437781958356
1352,600118,143.709602488,-38.422796802,-55.05979537191975,80.47531532121701,1019.6814523171768
1354,601533,143.785296531,-34.3772294432,-74.66185292303771,79.81658526154095,1019.6296754736152
1379,601543,144.060708116,-35.0892593932,-180.8421790105341,77.55245954760406,1019.4549385850756
1405,601494,144.456583813,-29.2397662642,-148.68633200726907,77.9990567688989,1019.489009592774
1427,601890,144.690072557,-41.1314085691,-47.15419239815367,80.76120559490204,1019.70405518109
1431,102954,-144.741003728,60.6630252924,-105.36717629328967,78.9318128953015,1019.5607970643812
1434,601987,144.752117789,-40.7771718168,-56.78169534298496,80.41457582892085,1019.676660431807
1445,601881,144.877054847,-40.9144751111,-62.95214822870652,80.20143964179111,1019.6598740483188
1447,601883,144.910632908,-40.985268326,-55.40024980156102,80.46326234208571,1019.6805011425632
1448,601880,144.914543625,-40.8561483413,-54.24791634510305,80.5041445070049,1019.6837279796232
1450,601765,144.922642892,-40.8558880763,-46.2688512907105,80.79393691776319,1019.7066480445684
1451,601882,144.931156143,-40.7852936044,-51.64334901895983,80.5974523906669,1019.691098889994
1452,601767,144.943592622,-40.9067785395,-52.082622879932885,80.58162780818459,1019.6898482204448
1453,601878,144.951647422,-41.0315939758,-47.73783166434228,80.73970675129866,1019.7023526843032
1458,601766,144.968884101,-40.9227860758,-51.30248567030711,80.60975628486072,1019.6920714764444
1460,601764,144.980630092,-40.9020862071,-46.44392172868798,80.78745313717134,1019.7061343387164
1464,601879,144.990322077,-41.0522298155,-48.237227048575946,80.72136065111769,1019.7009002099512
1467,601948,145.018421886,-41.0601908992,-53.71428154242958,80.52315982712884,1019.685229417472
1468,601950,145.018578891,-41.0437679648,-53.20785328797295,80.54125432651661,1019.6866584750954
1474,601746,145.042512264,-40.9774658373,-65.04075964234119,80.13090562448059,1019.654328613289
1475,601949,145.048143888,-41.0685365679,-53.07256963263607,80.54609597649267,1019.6870409104312
1483,601777,145.064181228,-40.877087967,-85.55641508144811,79.481865995584,1019.6035282627053
1485,601743,145.064501723,-40.9558133616,-65.47757956873858,80.11625719398475,1019.6531775512644
1486,601748,145.066654543,-41.0058004897,-72.8915848228522,79.87310785948748,1019.6341016181984
1488,601753,145.072799618,-40.9519609492,-84.36509525748585,79.5173624923128,1019.6062959600392
1493,601744,145.097298477,-40.9060589804,-140.15389399526669,78.15300301374232,1019.5007992658384
1494,601757,145.0975329,-40.9653211893,-74.82176435188521,79.81150872729422,1019.6292780952028
1495,601742,145.101433186,-40.852401809,-130.6456553299077,78.34187797788051,1019.5152954559918
1499,601778,145.106330668,-40.8810098374,-90.1640798858818,79.34714553021874,1019.5930351505012
1500,601763,145.109224055,-41.0137088193,-63.25406518398388,80.19119320072083,1019.6590681647336
1502,601755,145.110416204,-40.9686532116,-75.18739996102212,79.79991951866482,1019.6283710150492
1503,601747,145.11453992,-40.8816099244,-125.84377219968968,78.44416389479132,1019.5231604396098
1504,601722,145.118382497,-40.8560462343,-156.20738577671762,77.87562413069085,1019.4795734380176
1506,601745,145.122833265,-41.0146207964,-50.411184612528885,80.64203000170014,1019.6946233193604
1507,601835,145.131468406,-41.0050641686,-47.99590815590901,80.7302201847837,1019.7016015848463
1510,601754,145.138699493,-40.9813081187,-74.5088011656934,79.82144857160617,1019.6300561849316
1511,601756,145.143416314,-40.9818375727,-67.39998134882273,80.05221643067561,1019.6481477348354
1514,601731,145.159967086,-40.8476977486,-52.5576597940775,80.56455490921859,1019.6884991659648
1517,601889,145.184760002,-40.9016127501,-73.298821368284,79.86005269870964,1019.6330790243412
1526,601732,145.213900614,-40.8940003324,-45.79461796777501,80.81152842552504,1019.7080420150108
1531,600573,145.247959473,-37.4272441416,-34.779778524861925,81.23162629695642,1019.7414206231232
1541,601690,145.297202326,-40.8716196796,-52.41753059063041,80.56958684767653,1019.6888967466612
1554,600840,145.410543155,-37.5058884831,-35.8887350671565,81.1883375484835,1019.7379731958129
1564,601359,145.46409112,-37.3853740981,-86.74078284646257,79.44684684966589,1019.6007989884922
1565,601355,145.464628449,-37.2769092832,-95.83033578406356,79.18709479268433,1019.580592108992
1574,601426,145.50209304,-33.4855986935,-173.4945576746398,77.63578021778795,1019.4612803798102
1575,600875,145.50667734,-37.335641489,-70.8541077781856,79.93889620004472,1019.6392572617528
1579,600876,145.518922042,-37.3556994477,-66.67866466704004,80.07616423061677,1019.6500281476513
1608,600004,145.677,-37.5180000001,-53.3817081929186,80.5350372153028,1019.686167427453
1616,600008,145.689525877,-37.5514458009,-52.17459129965998,80.57831920172407,1019.689586761085
1619,600006,145.689688965,-37.5353779285,-52.618718287753694,80.5623634755559,1019.6883260253522
1622,600005,145.702072439,-37.6104456708,-52.18759718028607,80.57785143497856,1019.6895497971404
1623,601109,145.70237057,-37.4269099546,-55.75324920099027,80.45078789649548,1019.6795168565388
1629,600007,145.714537105,-37.2489189448,-122.72842032961977,78.51298970270985,1019.528458345168
1635,601108,145.735259007,-37.4646568487,-53.969416766022135,80.51406188026934,1019.6845110052802
1657,601730,145.951913667,-43.1395693322,-56.63403273027473,80.41976304404744,1019.6770695233264
1667,601411,146.001853105,-34.5688566061,-148.71597331468297,77.99854770621133,1019.4889706455364
1694,601540,146.143553188,-34.6446938234,-135.109784404174,78.25093455385222,1019.5083111883732
1695,601115,146.151674768,-36.9812360437,-165.62301838635383,77.73738557842542,1019.4690230410076
1753,601868,146.619137916,-41.6480431038,-94.10229161663116,79.2352464892668,1019.5843330052852
1801,601761,146.964390782,-43.3352855964,-62.26524106083909,80.22481533814152,1019.6617129321156
1807,601740,147.009394217,-43.2979297533,-54.29589657921727,80.50243737790248,1019.6835932030097
1855,601424,147.147861858,-33.0896128747,-142.8157892929833,78.10339311812292,1019.4969974650152
1926,601720,147.439645335,-42.7313432565,-198.62887070196547,77.39703746087126,1019.4431270214818
1930,600787,147.457,-36.5310000004,-43.91948261858116,80.88148813392237,1019.7135886837908
1954,600788,147.51125,-36.5567899996,-63.65369383460617,80.17765684217615,1019.658003685706
1958,600791,147.52704612,-36.5603477299,-61.7433410432526,80.24263470399518,1019.663115076669
1983,601853,147.635402809,-42.3938269535,-192.24123472376283,77.44529906876065,1019.4467922218732
2013,601891,147.806443816,-41.2689255885,-47.0415179348154,80.76536323720465,1019.7043844774108
2023,601483,147.868541004,-31.7351971886,-142.7155469543822,78.10523536837017,1019.4971386009702
2028,601674,147.893480986,-43.0729884467,-46.38675033077715,80.78956987885005,1019.706302042322
2062,601416,148.248327018,-35.3884765959,-45.44214165404304,80.82463002909516,1019.709080396442
2064,601541,148.269287441,-35.3637997889,-44.64274369876404,80.85442786141837,1019.7114426779837
2065,601094,148.273192741,-37.4976545694,-51.538194848095685,80.60124578128107,1019.6913987305728
2091,102992,-148.963403175,70.277730639,-76.57239725736873,79.75625072466269,1019.6249542617484
2095,601487,149.081205619,-32.6350124411,-111.8290671522556,78.76896775795186,1019.5482029336672
2099,601428,149.14424,-33.6137200001,-130.04446121217876,78.3544312387889,1019.5162601539868
2100,601549,149.182207335,-33.6186024455,-128.35491242509838,78.39009778228328,1019.519001909201
2108,410218,-14.952125815,16.6561271793,-113.55519309552942,78.72686031670874,1019.544950631871
2110,104354,-149.539414761,63.2748173755,-196.13900722105825,77.41484103525838,1019.444478839398
2115,601488,149.756118878,-32.706482134,-59.07987170898003,80.33436530152505,1019.6703379386968
2116,601460,149.772997983,-30.3312560095,-144.10134208292942,78.07994762781212,1019.495201580262
2122,601470,149.99003,-30.7734300001,-524.6401410657805,85.78266246000918,1020.1140392144132
2130,601459,150.255446203,-30.9646811559,-118.744311787436,78.60382588826707,1019.535457582467
2136,601479,150.335257972,-31.0355075937,-130.8870911428961,78.33685706706437,1019.5149096500566
2141,601462,150.485539408,-30.8851482333,-123.53968066995373,78.4948805175775,1019.5270639326286
2159,102991,-150.929197551,70.1685933889,-380.40739187824295,79.56087976417595,1019.609690721144
2162,601376,150.989593423,-32.1103238927,-91.60056710136976,79.30598211025496,1019.5898325415418
2172,601473,151.140674056,-31.3431524642,-79.51785731579204,79.6645938011644,1019.617788844978
2184,601443,151.468891711,-28.9851443351,-79.62198430253449,79.66138382628587,1019.6175380488196
2188,601442,151.518800399,-28.8017371669,-109.90674304214173,78.81655323597495,1019.5518804296408
2208,104344,-152.95299178,60.1039248812,-163.53777559594062,77.76643502283957,1019.4712385544668
2219,410217,-15.5193395179,16.5188559399,-102.68514970336716,79.00180990973189,1019.566218444212
2226,410216,-15.6974918947,16.4528806785,-107.8231006022381,78.86895403043911,1019.5559326164862
2254,500001,161.302905029,68.7583983352,-466.1751163877877,82.82934172100573,1019.8699366456258
2258,410206,-1.61858357878,5.10924742989,-87.02763335965118,79.43840588001765,1019.6001413065692
2261,102988,-162.860085905,61.9117367947,-68.77462385017805,80.00684902804497,1019.6445869591098
2264,410215,-16.2977464183,16.1602057312,-116.243049454733,78.66246503838518,1019.5399802016263
2270,410214,-16.4061270693,15.9982778438,-185.4585292406887,77.5058184262059,1019.4513915403388
2291,601595,168.714850563,-44.9899404173,-150.54975013345128,77.96740161840457,1019.4865882093512
2296,601618,169.301876624,-43.9437063668,-45.99379515195946,80.80413501507681,1019.7074561162884
2297,601596,169.4100702,-45.6643663891,-186.417972317387,77.49667852271074,1019.4506967017433
2314,601616,171.297768104,-42.4521891704,-40.03844736428643,81.02832028708907,1019.7252455991096
2319,601615,171.696671203,-41.831122507,-49.42159877122547,80.67803371344985,1019.6974712862074
2320,601617,171.786018636,-42.3561755364,-46.30344351213634,80.79265534122658,1019.706546502818
2339,601651,174.260996576,-39.281381882,-110.38291019015324,78.80469825818449,1019.5509640479876
2350,601664,175.193115143,-41.0522311655,-57.99080585760289,80.37225338259292,1019.6733236372388
2363,601654,175.803542497,-39.8104713778,-161.8784247708013,77.7901885086261,1019.473050772714
2367,300089,-1.76041099751,41.5730760769,-58.98312234424554,80.33772224092915,1019.6706024194668
2371,601628,176.331266439,-39.3771250779,-75.46356125239701,79.79118311111958,1019.6276873084064
2372,301054,17.6475429773,67.3648417919,-162.5767676811252,77.78012300473522,1019.4722827807772
2383,601612,177.560992001,-38.4147480933,-620.3857433845964,91.72005917767532,1020.6304703854248
2402,301082,18.2894768414,67.9241245702,-96.46992518740691,79.16941972689287,1019.5792195035706
2720,311422,2.97407839122,42.7146624344,-168.51028840558607,77.69863699515905,1019.4660690844612
2748,410219,31.2065638482,-1.19385461563,-127.78650121303014,78.40222551480345,1019.5199344737166
2764,410205,32.4645021683,15.5017532528,-94.71707736608109,79.21804917742332,1019.5829966898692
2793,200489,-35.014481634,-8.25224761465,-70.97982691955579,79.93481413218979,1019.638937239043
2796,200479,-35.039166667,-7.99861111066,-76.87586404803403,79.74673113420175,1019.6242096724696
2797,200464,-35.0474999997,-7.12999999979,-86.41766807434162,79.4563738967832,1019.6015413760626
2798,200488,-35.0639719931,-8.28290717818,-67.15982484722373,80.06017879798587,1019.6487728883818
2799,200467,-35.0645736721,-7.61483413591,-82.03984130811328,79.5874294973739,1019.6117627595402
2800,200470,-35.0686111114,-7.54277777795,-77.5298016543725,79.72627699829286,1019.6226101198548
2801,200478,-35.0768849421,-7.98055555617,-74.20676157158027,79.83105909008158,1019.630808586648
2803,200481,-35.099714784,-8.11922467064,-81.84344182744337,79.5933950238482,1019.6122284256109
2804,200469,-35.1182427486,-7.5602977594,-137.03783005790947,78.21289580973011,1019.5053922832196
2805,200493,-35.1397978893,-8.36872808329,-74.7732240990765,79.8130491692109,1019.6293986744912
2806,200463,-35.1475,-7.17277777833,-85.8196818960804,79.4740584755267,1019.602919667352
2807,200487,-35.1566666667,-8.28222222213,-83.69972503437504,79.53730632823546,1019.6078515397814
2808,200457,-35.1651946744,-6.84752599542,-73.84945369473668,79.8424505039934,1019.6317005301962
2809,200475,-35.1733333331,-7.89416666702,-81.7445168463541,79.59640260982002,1019.61246320945
2810,200507,-35.2025756665,-8.79831552383,-76.49506933370154,79.75867925912904,1019.6251442274156
2811,200476,-35.2066666669,-7.97194444446,-89.44641167679431,79.36786001305943,1019.5946474097782
2812,200454,-35.220412948,-6.44756768633,-88.13931690707024,79.40584266423086,1019.597604779863
2814,200466,-35.2305302088,-7.7525368443,-82.22916584489965,79.5816858535976,1019.611314446303
2815,200462,-35.2314868699,-7.14786342927,-370.3180825082329,79.26608912214907,1019.5867303512427
2816,200486,-35.256157026,-8.26389522761,-95.60187957388231,79.19342744526091,1019.5810839624994
2817,200485,-35.2647222217,-8.24249999984,-92.163736490046,79.28995298154953,1019.5885858852256
2819,200483,-35.2848797063,-8.22302371223,-84.3668284900086,79.51731065118805,1019.6062919170394
2820,200477,-35.2853149674,-8.11417956222,-131.44618818220772,78.3252749565524,1019.5140197764016
2821,200484,-35.2857130394,-8.22191259714,-89.85132871686366,79.35616043355634,1019.593736751248
2822,200482,-35.2857130394,-8.22357927028,-80.38696056464391,79.63786495195772,1019.6157008195408
2823,200468,-35.2898188307,-7.51823825192,-87.30840317197456,79.43015917336383,1019.5994988278107
2824,200497,-35.3061259871,-8.63537120635,-61.67961511020079,80.24481399847289,1019.6632865790878
2825,200451,-35.3145113848,-6.06305555551,-96.34674127626562,79.17281773676935,1019.579483361644
2826,200452,-35.3358110196,-6.31465387433,-96.38267640768038,79.17182616686097,1019.579406364317
2828,200492,-35.3688578493,-8.28180239209,-96.446401281082,79.17006840254689,1019.5792698728636
2829,200461,-35.3727777776,-7.33444444371,-102.82399300235048,78.99815173632977,1019.5659349945807
2830,200447,-35.3870721758,-5.46452305399,-79.5899483197434,79.66237119532276,1019.6176151911452
2832,200495,-35.401388889,-8.46750000046,-85.72673761506442,79.47681333865063,1019.6031344018536
2833,200456,-35.401809275,-6.86032872148,-95.72227256942996,79.19008896909521,1019.5808246600908
2834,200508,-35.4065240594,-9.05116849975,-70.98577797309927,79.93462097700157,1019.6389220966186
2835,200448,-35.414258497,-5.62271372708,-85.5412187863322,79.48231706790935,1019.6035634255604
2836,200506,-35.4465166197,-8.83955086024,-68.72246406670084,80.00856396919458,1019.6447215241344
2837,200474,-35.4516592281,-7.88102181993,-85.69267914055158,79.47782324535267,1019.6032131233388
2838,200494,-35.4521404062,-8.38027777824,-98.57721975764966,79.11174738377527,1019.5747429186991
2839,200455,-35.4683407715,-7.02701518127,-85.76788379239618,79.47559356360466,1019.6030393226104
2840,200504,-35.4897222223,-8.74777777765,-89.77440869225445,79.35838050900597,1019.593909544692
2841,200496,-35.497777778,-8.49722222192,-137.85492053559872,78.19700128947102,1019.5041730342662
2842,200453,-35.5270349874,-6.6055629854,-97.35424265219442,79.14511256225782,1019.5773323618516
2843,200450,-35.5306237837,-5.83133391134,-87.11977082954574,79.4356979672984,1019.5999303330544
