,ID,Importance,std(importance),Uncertainty in importance,Source,Unit,Definition,num_loop,num_training_samples,id_loop
tmp_dc_cdi,8,3.1608249446574765,2.012921989528641,7.917636654427738,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,1,224,Dec-2021b-log10
pre_mm_cdi,7,3.1608249446574765,2.012921989528641,7.917636654427738,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,1,224,Dec-2021b-log10
for_pc_cse,22,3.1608249446574765,2.012921989528641,7.917636654427738,RiverAtlas,percent,Forest cover extent over reach catchment,1,224,Dec-2021b-log10
ppd_pk_cav,3,1.1997006033448507,0.1672789041103162,1.589749316840992,RiverAtlas,people/km^2,Average population density over reach catchment,1,224,Dec-2021b-log10
gla_pc_cse,0,1.0103793952108349,0.022264732195321928,1.0731473892884225,RiverAtlas,percent,Glacier extent over reach catchment,1,224,Dec-2021b-log10
pH,5,1.1700111100096064,0.23587420364365633,1.7796848043664382,WHONDRS,pH,pH.,1,224,Dec-2021b-log10
pst_pc_cse,6,1.3380655384985516,0.5950940523925963,2.9517806239632685,RiverAtlas,percent,Pasture extent over reach catchment,1,224,Dec-2021b-log10
crp_pc_cse,21,1.3130638083292214,0.2716468722064755,1.9369576775772748,RiverAtlas,percent,Cropland extent over reach catchment,1,224,Dec-2021b-log10
ire_pc_cse,16,1.0587407690333035,0.05010928478270176,1.1570881529188817,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,1,224,Dec-2021b-log10
sgr_dk_rav,4,1.1259289832927795,0.11948107686060264,1.432443671974309,RiverAtlas,dm/km,Avg. stream gradient over reach,1,224,Dec-2021b-log10
Mean_DO_percent_saturation,19,3.0080182980958474,2.1592774529574825,7.306114033821566,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,2,253,Jul-2022-log10
Mean_DO_mg_per_L,20,3.0080182980958474,2.1592774529574825,7.306114033821566,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,2,253,Jul-2022-log10
RA_ms_di,11,3.4245818899842213,2.8026621518932004,8.895403841294483,RiverAtlas,m/s,Range between annual min and max avg. stream speed,2,253,Jul-2022-log10
RA_SO,13,3.4245818899842213,2.8026621518932004,8.895403841294483,RiverAtlas,non-dim.,Stream order,2,253,Jul-2022-log10
RA_dm,14,3.4245818899842213,2.8026621518932004,8.895403841294483,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,2,253,Jul-2022-log10
RA_ms_av,12,3.4245818899842213,2.8026621518932004,8.895403841294483,RiverAtlas,m/s,Annual avg. stream speed,2,253,Jul-2022-log10
dor_pc_pva,2,3.4245818899842213,2.8026621518932004,8.895403841294483,RiverAtlas,percent,Degree of dam regulation on reach,2,253,Jul-2022-log10
pre_mm_cyr,10,4.712519132837516,3.4854681603775384,11.93497777001784,RiverAtlas,mm,Annual avg. precipitation over reach catchment,2,253,Jul-2022-log10
run_mm_cyr,9,4.712519132837516,3.4854681603775384,11.93497777001784,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,2,253,Jul-2022-log10
pre_mm_cdi,7,4.712519132837516,3.4854681603775384,11.93497777001784,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,2,253,Jul-2022-log10
gwt_cm_cav,18,4.712519132837516,3.4854681603775384,11.93497777001784,RiverAtlas,cm,Mean ground water table depth over reach catchment,2,253,Jul-2022-log10
slp_dg_cav,17,4.712519132837516,3.4854681603775384,11.93497777001784,RiverAtlas,degx10,Mean terrain slope over reach catchment,2,253,Jul-2022-log10
ele_mt_cav,24,4.712519132837516,3.4854681603775384,11.93497777001784,RiverAtlas,m,Mean elevation over reach catchment,2,253,Jul-2022-log10
Mean_Temp_Deg_C,23,4.712519132837516,3.4854681603775384,11.93497777001784,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,2,253,Jul-2022-log10
tmp_dc_cyr,15,4.712519132837516,3.4854681603775384,11.93497777001784,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,2,253,Jul-2022-log10
prm_pc_cse,1,4.712519132837516,3.4854681603775384,11.93497777001784,RiverAtlas,percent,Permafrost extent over reach catchment,2,253,Jul-2022-log10
tmp_dc_cdi,8,4.712519132837516,3.4854681603775384,11.93497777001784,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,2,253,Jul-2022-log10
for_pc_cse,22,4.712519132837516,3.4854681603775384,11.93497777001784,RiverAtlas,percent,Forest cover extent over reach catchment,2,253,Jul-2022-log10
gla_pc_cse,0,1.020732458300325,0.04425000386616096,1.1447086404061295,RiverAtlas,percent,Glacier extent over reach catchment,2,253,Jul-2022-log10
pst_pc_cse,6,1.4680052776377424,0.46477501388524695,2.086268835223319,RiverAtlas,percent,Pasture extent over reach catchment,2,253,Jul-2022-log10
crp_pc_cse,21,1.4722990222177925,0.27933886052602086,1.9538847969741824,RiverAtlas,percent,Cropland extent over reach catchment,2,253,Jul-2022-log10
ppd_pk_cav,3,1.4901842996082093,0.7934810842020704,3.469179474562264,RiverAtlas,people/km^2,Average population density over reach catchment,2,253,Jul-2022-log10
pH,5,1.9117227581428573,0.9844223272922356,3.986829533305949,WHONDRS,pH,pH.,2,253,Jul-2022-log10
sgr_dk_rav,4,1.1874989471770965,0.2979223549404066,2.0046646561740067,RiverAtlas,dm/km,Avg. stream gradient over reach,2,253,Jul-2022-log10
ire_pc_cse,16,1.6799951384310343,0.5719116997317236,2.701150831627777,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,2,253,Jul-2022-log10
Mean_DO_percent_saturation,19,2.149443547369028,0.6049606078716694,3.1062290457889463,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,3,271,Aug-2022-log10
Mean_DO_mg_per_L,20,2.149443547369028,0.6049606078716694,3.1062290457889463,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,3,271,Aug-2022-log10
RA_ms_di,11,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,m/s,Range between annual min and max avg. stream speed,3,271,Aug-2022-log10
RA_SO,13,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,non-dim.,Stream order,3,271,Aug-2022-log10
RA_dm,14,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,3,271,Aug-2022-log10
RA_ms_av,12,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,m/s,Annual avg. stream speed,3,271,Aug-2022-log10
dor_pc_pva,2,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,percent,Degree of dam regulation on reach,3,271,Aug-2022-log10
run_mm_cyr,9,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,3,271,Aug-2022-log10
pre_mm_cyr,10,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,mm,Annual avg. precipitation over reach catchment,3,271,Aug-2022-log10
pre_mm_cdi,7,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,3,271,Aug-2022-log10
slp_dg_cav,17,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,degx10,Mean terrain slope over reach catchment,3,271,Aug-2022-log10
gwt_cm_cav,18,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,cm,Mean ground water table depth over reach catchment,3,271,Aug-2022-log10
ele_mt_cav,24,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,m,Mean elevation over reach catchment,3,271,Aug-2022-log10
tmp_dc_cyr,15,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,3,271,Aug-2022-log10
Mean_Temp_Deg_C,23,3.560802025420293,0.5139858918226219,4.424027276496327,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,3,271,Aug-2022-log10
prm_pc_cse,1,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,percent,Permafrost extent over reach catchment,3,271,Aug-2022-log10
tmp_dc_cdi,8,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,3,271,Aug-2022-log10
for_pc_cse,22,3.560802025420293,0.5139858918226219,4.424027276496327,RiverAtlas,percent,Forest cover extent over reach catchment,3,271,Aug-2022-log10
pst_pc_cse,6,1.3987253064014706,0.31757731759854446,1.828210909058004,RiverAtlas,percent,Pasture extent over reach catchment,3,271,Aug-2022-log10
sgr_dk_rav,4,1.1945875538236073,0.22981352569979982,1.7841248337960582,RiverAtlas,dm/km,Avg. stream gradient over reach,3,271,Aug-2022-log10
ire_pc_cse,16,1.4238049829170616,0.2888905208542492,1.833312746377524,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,3,271,Aug-2022-log10
crp_pc_cse,21,1.616758964865611,0.43411706805278716,2.1621273278945,RiverAtlas,percent,Cropland extent over reach catchment,3,271,Aug-2022-log10
gla_pc_cse,0,1.0078292142595928,0.008649373837161183,1.0285511613839746,RiverAtlas,percent,Glacier extent over reach catchment,3,271,Aug-2022-log10
pH,5,1.574093400572257,0.4455969647324836,2.236744334384232,WHONDRS,pH,pH.,3,271,Aug-2022-log10
ppd_pk_cav,3,1.4551672147062567,0.3590980803020021,2.0581006715100068,RiverAtlas,people/km^2,Average population density over reach catchment,3,271,Aug-2022-log10
Mean_DO_mg_per_L,20,2.9493155743570982,0.6052031924602593,3.719341623434345,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,4,426,Sep-2022-log10
Mean_DO_percent_saturation,19,2.9493155743570982,0.6052031924602593,3.719341623434345,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,4,426,Sep-2022-log10
RA_ms_di,11,3.34379208513038,0.4390358519513936,4.008714667020522,RiverAtlas,m/s,Range between annual min and max avg. stream speed,4,426,Sep-2022-log10
RA_SO,13,3.34379208513038,0.4390358519513936,4.008714667020522,RiverAtlas,non-dim.,Stream order,4,426,Sep-2022-log10
RA_dm,14,3.34379208513038,0.4390358519513936,4.008714667020522,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,4,426,Sep-2022-log10
RA_ms_av,12,3.34379208513038,0.4390358519513936,4.008714667020522,RiverAtlas,m/s,Annual avg. stream speed,4,426,Sep-2022-log10
dor_pc_pva,2,3.34379208513038,0.4390358519513936,4.008714667020522,RiverAtlas,percent,Degree of dam regulation on reach,4,426,Sep-2022-log10
run_mm_cyr,9,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,4,426,Sep-2022-log10
pre_mm_cyr,10,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,mm,Annual avg. precipitation over reach catchment,4,426,Sep-2022-log10
pre_mm_cdi,7,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,4,426,Sep-2022-log10
tmp_dc_cdi,8,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,4,426,Sep-2022-log10
pst_pc_cse,6,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,percent,Pasture extent over reach catchment,4,426,Sep-2022-log10
slp_dg_cav,17,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,degx10,Mean terrain slope over reach catchment,4,426,Sep-2022-log10
gwt_cm_cav,18,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,cm,Mean ground water table depth over reach catchment,4,426,Sep-2022-log10
tmp_dc_cyr,15,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,4,426,Sep-2022-log10
Mean_Temp_Deg_C,23,5.800410075153192,0.8037036408481689,7.119347215783708,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,4,426,Sep-2022-log10
ele_mt_cav,24,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,m,Mean elevation over reach catchment,4,426,Sep-2022-log10
for_pc_cse,22,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,percent,Forest cover extent over reach catchment,4,426,Sep-2022-log10
prm_pc_cse,1,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,percent,Permafrost extent over reach catchment,4,426,Sep-2022-log10
crp_pc_cse,21,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,percent,Cropland extent over reach catchment,4,426,Sep-2022-log10
ire_pc_cse,16,5.800410075153192,0.8037036408481689,7.119347215783708,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,4,426,Sep-2022-log10
sgr_dk_rav,4,1.4392489325510245,0.23366328471661246,1.889223867878126,RiverAtlas,dm/km,Avg. stream gradient over reach,4,426,Sep-2022-log10
ppd_pk_cav,3,1.2460794706202845,0.19479823139041402,1.73605780292314,RiverAtlas,people/km^2,Average population density over reach catchment,4,426,Sep-2022-log10
gla_pc_cse,0,1.0030180416929344,0.00361428500392499,1.0076940248765542,RiverAtlas,percent,Glacier extent over reach catchment,4,426,Sep-2022-log10
pH,5,1.6526156696065386,0.4688367920091808,2.8407967985356484,WHONDRS,pH,pH.,4,426,Sep-2022-log10
Mean_DO_mg_per_L,20,3.1078104316175486,0.8548465673434832,4.178848472583023,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,5,438,Oct-2022-log10
Mean_DO_percent_saturation,19,3.1078104316175486,0.8548465673434832,4.178848472583023,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,5,438,Oct-2022-log10
RA_SO,13,3.4693084264697456,0.5794248954958087,4.2592171631697004,RiverAtlas,non-dim.,Stream order,5,438,Oct-2022-log10
RA_ms_di,11,3.4693084264697456,0.5794248954958087,4.2592171631697004,RiverAtlas,m/s,Range between annual min and max avg. stream speed,5,438,Oct-2022-log10
RA_dm,14,3.4693084264697456,0.5794248954958087,4.2592171631697004,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,5,438,Oct-2022-log10
RA_ms_av,12,3.4693084264697456,0.5794248954958087,4.2592171631697004,RiverAtlas,m/s,Annual avg. stream speed,5,438,Oct-2022-log10
dor_pc_pva,2,3.4693084264697456,0.5794248954958087,4.2592171631697004,RiverAtlas,percent,Degree of dam regulation on reach,5,438,Oct-2022-log10
Mean_Temp_Deg_C,23,5.504053980980994,1.0067260339603312,6.855114904509286,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,5,438,Oct-2022-log10
tmp_dc_cyr,15,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,5,438,Oct-2022-log10
gwt_cm_cav,18,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,cm,Mean ground water table depth over reach catchment,5,438,Oct-2022-log10
slp_dg_cav,17,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,degx10,Mean terrain slope over reach catchment,5,438,Oct-2022-log10
ele_mt_cav,24,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,m,Mean elevation over reach catchment,5,438,Oct-2022-log10
for_pc_cse,22,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,percent,Forest cover extent over reach catchment,5,438,Oct-2022-log10
prm_pc_cse,1,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,percent,Permafrost extent over reach catchment,5,438,Oct-2022-log10
crp_pc_cse,21,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,percent,Cropland extent over reach catchment,5,438,Oct-2022-log10
pre_mm_cyr,10,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,mm,Annual avg. precipitation over reach catchment,5,438,Oct-2022-log10
run_mm_cyr,9,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,5,438,Oct-2022-log10
pre_mm_cdi,7,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,5,438,Oct-2022-log10
tmp_dc_cdi,8,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,5,438,Oct-2022-log10
pst_pc_cse,6,5.504053980980994,1.0067260339603312,6.855114904509286,RiverAtlas,percent,Pasture extent over reach catchment,5,438,Oct-2022-log10
pH,5,1.8618040080614595,0.6197895686035083,3.1046836731546907,WHONDRS,pH,pH.,5,438,Oct-2022-log10
gla_pc_cse,0,1.0068170530976457,0.009520282631044201,1.0299916176030013,RiverAtlas,percent,Glacier extent over reach catchment,5,438,Oct-2022-log10
sgr_dk_rav,4,1.5310831212459495,0.29872548343922894,2.0362667502293568,RiverAtlas,dm/km,Avg. stream gradient over reach,5,438,Oct-2022-log10
ire_pc_cse,16,1.4654258865999155,0.342340738364882,2.1346831173504044,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,5,438,Oct-2022-log10
ppd_pk_cav,3,1.7195276705773819,0.276187189694677,2.096490114923521,RiverAtlas,people/km^2,Average population density over reach catchment,5,438,Oct-2022-log10
Mean_DO_percent_saturation,19,3.3634740315055263,1.8005408277433737,7.974161771544503,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,6,456,Nov-2022-log10
Mean_DO_mg_per_L,20,3.3634740315055263,1.8005408277433737,7.974161771544503,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,6,456,Nov-2022-log10
run_mm_cyr,9,5.245317913258452,3.8009110811230156,15.611899908105228,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,6,456,Nov-2022-log10
pre_mm_cyr,10,5.245317913258452,3.8009110811230156,15.611899908105228,RiverAtlas,mm,Annual avg. precipitation over reach catchment,6,456,Nov-2022-log10
pre_mm_cdi,7,5.245317913258452,3.8009110811230156,15.611899908105228,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,6,456,Nov-2022-log10
tmp_dc_cdi,8,5.245317913258452,3.8009110811230156,15.611899908105228,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,6,456,Nov-2022-log10
pst_pc_cse,6,5.245317913258452,3.8009110811230156,15.611899908105228,RiverAtlas,percent,Pasture extent over reach catchment,6,456,Nov-2022-log10
RA_SO,13,4.500226486160146,1.393668113608328,7.368189569847842,RiverAtlas,non-dim.,Stream order,6,456,Nov-2022-log10
RA_ms_di,11,4.500226486160146,1.393668113608328,7.368189569847842,RiverAtlas,m/s,Range between annual min and max avg. stream speed,6,456,Nov-2022-log10
RA_ms_av,12,4.500226486160146,1.393668113608328,7.368189569847842,RiverAtlas,m/s,Annual avg. stream speed,6,456,Nov-2022-log10
RA_dm,14,4.500226486160146,1.393668113608328,7.368189569847842,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,6,456,Nov-2022-log10
slp_dg_cav,17,6.820033414386224,3.3304442216827166,14.861252145140703,RiverAtlas,degx10,Mean terrain slope over reach catchment,6,456,Nov-2022-log10
gwt_cm_cav,18,6.820033414386224,3.3304442216827166,14.861252145140703,RiverAtlas,cm,Mean ground water table depth over reach catchment,6,456,Nov-2022-log10
ele_mt_cav,24,6.820033414386224,3.3304442216827166,14.861252145140703,RiverAtlas,m,Mean elevation over reach catchment,6,456,Nov-2022-log10
Mean_Temp_Deg_C,23,6.820033414386224,3.3304442216827166,14.861252145140703,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,6,456,Nov-2022-log10
