,Sample_ID,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error,predict.error
1172,102951,-132.128270883,56.7064317341,-63.335260694788616,45.01627247931271,575.6330555778783
1189,110133,-133.627718273,64.7497033406,-516.3280884606266,46.87034285106885,575.7810164680402
1215,110124,-135.701730039,63.9142560554,-72.21456919909261,44.88334580287255,575.6226755579154
1224,110117,-136.592004025,62.8115633902,-84.58088320308771,44.70895220136646,575.6091037265976
1237,110098,-137.982474823,60.1194985125,-1070.2738245647977,67.5856666142039,577.8362849611292
1238,110130,-138.264492792,65.3639127864,-361.2562549547763,44.264943531235495,575.5747867235121
1239,110132,-138.313230853,65.3641283344,-332.49354575280404,43.998240704304585,575.5543372011601
1246,300306,13.8946149708,56.5736382171,-31.59607670689243,45.54315401853334,575.6744989696423
1249,110127,-139.761918674,67.5365632521,-420.678088286368,45.03703202632887,575.6346794102433
1259,110002,-141.143489842,64.7923429321,-70.72400031491016,44.90521221946945,575.6243809729298
1260,600679,141.156675097,-34.156294747,-138.28730137302907,44.09980667548046,575.5621103189538
1266,600686,141.210655642,-34.1022101175,-135.06575254334146,44.12943878879316,575.5643815020235
1281,600424,141.856778552,-37.1565216092,-287.2607648400393,43.72416668306901,575.5334504945145
1283,601499,141.902417509,-34.1103309962,-258.86137483679323,43.64419054574402,575.5273801083544
1289,601431,142.086129464,-34.1682090409,-253.1177816867764,43.63671100978835,575.5268129581322
1295,600852,142.243756954,-34.3062708634,-313.60483509364445,43.86201104414147,575.5439391556732
1296,601497,142.268654074,-33.7436911848,-180.05452535452832,43.7970617104223,575.5389930321485
1303,600854,142.410610963,-34.5600558404,-203.45375962697628,43.694242773362085,575.5311779022319
1306,600399,142.543992091,-37.1770079089,-39.10256272517061,45.411330845440325,575.6640850836076
1315,601430,142.760555636,-34.5980732725,-354.73959778243466,44.198300545185496,575.5696653378072
1316,601432,142.760645636,-34.5981932725,-371.3582667527597,44.37538926652636,575.5832911565004
1319,601223,142.868865562,-35.4437016575,-244.66065374247063,43.63103192133137,575.5263823948588
1325,601050,142.99,-38.4480000001,-869.7091621803821,58.60518507744055,576.8548496840033
1331,600851,143.344228222,-34.8478570562,-308.9028215541646,43.83293934429236,575.5417243411231
1337,601419,143.493552014,-34.664438949,-326.22710254012827,43.94960371036123,575.5506211900832
1340,601538,143.53518,-34.6437600003,-140.65494420328983,44.07859817854923,575.560485703613
1341,600862,143.564,-35.3279999999,-142.16355698791773,44.06533650734061,575.559470226577
1344,601396,143.581393198,-35.0440655914,-1309.809075384106,79.56133337858756,579.3590904223146
1346,601525,143.606192668,-34.6393944239,-248.95444327939663,43.63312111980157,575.526540782133
1347,601400,143.62213,-34.99015,-1324.4214300337944,80.32373800459064,579.4642808431104
1351,601528,143.702536149,-34.5518764387,-1776.3064412468989,105.0660775000501,583.4088022366816
1352,600118,143.709602488,-38.422796802,-172.97439291487814,43.83766920943909,575.5420845843587
1354,601533,143.785296531,-34.3772294432,-146.65794295001064,44.02699229564107,575.5565358299682
1379,601543,144.060708116,-35.0892593932,-1320.6938552208244,80.12895810339316,579.4373131001561
1405,601494,144.456583813,-29.2397662642,-202.2407687322218,43.698384866828896,575.5314923841809
1427,601890,144.690072557,-41.1314085691,-26.290406195382594,45.63898601053049,575.6820884221277
1431,102954,-144.741003728,60.6630252924,-189.34764958336197,43.75044731106573,575.535447671046
1434,601987,144.752117789,-40.7771718168,-44.08644884542181,45.32625839023135,575.6573803797281
1445,601881,144.877054847,-40.9144751111,-57.790825900371246,45.1025135815127,575.6398063175996
1447,601883,144.910632908,-40.985268326,-35.912152336496135,45.46681797558528,575.6684648500541
1448,601880,144.914543625,-40.8561483413,-54.10122020882245,45.16127493308101,575.6444133660764
1450,601765,144.922642892,-40.8558880763,-28.23482903075406,45.60361103694507,575.6792850412476
1451,601882,144.931156143,-40.7852936044,-47.93067613256049,45.261983686924665,575.652323067725
1452,601767,144.943592622,-40.9067785395,-33.66850809020584,45.50631796769717,575.6715859419936
1453,601878,144.951647422,-41.0315939758,-29.116834504868216,45.5876616321066,575.6780217961048
1458,601766,144.968884101,-40.9227860758,-33.189591225010275,45.51480053101408,575.6722565430532
1460,601764,144.980630092,-40.9020862071,-28.54959016111588,45.59791222507576,575.6788336262492
1464,601879,144.990322077,-41.0522298155,-29.901772090301336,45.57351848127532,575.6769019795358
1467,601948,145.018421886,-41.0601908992,-34.86507415424796,45.48520295306535,575.6699172040124
1468,601950,145.018578891,-41.0437679648,-33.84645051442676,45.503170832744814,575.6713371723721
1474,601746,145.042512264,-40.9774658373,-66.96347256969972,44.96118276354036,575.6287500129657
1475,601949,145.048143888,-41.0685365679,-33.54338322048305,45.508532443020506,575.6717609984968
1483,601777,145.064181228,-40.877087967,-211.0569584322266,43.67124626622049,575.5294324675654
1485,601743,145.064501723,-40.9558133616,-63.46765215529138,45.01424353914808,575.6328969120812
1486,601748,145.066654543,-41.0058004897,-50.19591055777096,45.2246598935982,575.6493896014175
1488,601753,145.072799618,-40.9519609492,-87.60722827334358,44.66819180847761,575.6059392027083
1493,601744,145.097298477,-40.9060589804,-247.32306530243795,43.63213438431981,575.5264659743497
1494,601757,145.0975329,-40.9653211893,-58.993672730244654,45.083593314116165,575.6383241863814
1495,601742,145.101433186,-40.852401809,-241.0626973774233,43.63054284562072,575.5263453179155
1499,601778,145.106330668,-40.8810098374,-234.67360410823807,43.632509455779,575.5264944095985
1500,601763,145.109224055,-41.0137088193,-60.498978248192,45.06007969459127,575.6364830933459
1502,601755,145.110416204,-40.9686532116,-60.32361324049384,45.06280958115683,575.6366967917703
1503,601747,145.11453992,-40.8816099244,-248.22834414413188,43.632652738196455,575.5265052723158
1504,601722,145.118382497,-40.8560462343,-236.2865528380128,43.63167070547326,575.5264308218553
1506,601745,145.122833265,-41.0146207964,-28.925362496473696,45.59111889417642,575.6782955853172
1507,601835,145.131468406,-41.0050641686,-34.66468047328338,45.48873134435127,575.670196002287
1510,601754,145.138699493,-40.9813081187,-58.88171270959482,45.085349480948864,575.6384617308091
1511,601756,145.143416314,-40.9818375727,-55.66703232389942,45.13620403121301,575.6424470105902
1514,601731,145.159967086,-40.8476977486,-47.82627298154365,45.26371376966062,575.6524591020303
1517,601889,145.184760002,-40.9016127501,-205.4812676792674,43.68760995391441,575.5306743775508
1526,601732,145.213900614,-40.8940003324,-36.68515029105036,45.45330063206191,575.6673973957023
1531,600573,145.247959473,-37.4272441416,-24.849921908802727,45.665382130406925,575.6841816578853
1541,601690,145.297202326,-40.8716196796,-37.502261822320406,45.43906293947872,575.6662733970186
1554,600840,145.410543155,-37.5058884831,-25.121352738332483,45.66039599711733,575.6837861609501
1564,601359,145.46409112,-37.3853740981,-237.77257596770187,43.63110255808898,575.5263877498819
1565,601355,145.464628449,-37.2769092832,-234.0257796363813,43.63291139800013,575.5265248822669
1574,601426,145.50209304,-33.4855986935,-168.81121486299685,43.86359798851421,575.5440600983482
1575,600875,145.50667734,-37.335641489,-182.85564120880653,43.7822113244448,575.5378631458154
1579,600876,145.518922042,-37.3556994477,-185.66384115960105,43.768016030387805,575.5367834580421
1608,600004,145.677,-37.5180000001,-27.72378006370618,45.61288009880176,575.6800193830776
1616,600008,145.689525877,-37.5514458009,-27.76857632930794,45.61206680192336,575.6799549436614
1619,600006,145.689688965,-37.5353779285,-27.77130164550879,45.61201732758635,575.6799510237307
1622,600005,145.702072439,-37.6104456708,-27.48805945197242,45.61716228647765,575.6803586896671
1623,601109,145.70237057,-37.4269099546,-49.16454245878464,45.241602818450296,575.6507209337753
1629,600007,145.714537105,-37.2489189448,-221.57209630484107,43.64788492689906,575.5276602775792
1635,601108,145.735259007,-37.4646568487,-93.67608032315746,44.58874096213686,575.5997791057441
1657,601730,145.951913667,-43.1395693322,-30.66702961293986,45.55977618060605,575.675814231951
1667,601411,146.001853105,-34.5688566061,-236.2649607259985,43.63168040702108,575.5264315573468
1694,601540,146.143553188,-34.6446938234,-219.4354948656189,43.65183778548949,575.527960074959
1695,601115,146.151674768,-36.9812360437,-244.7900334990064,43.631070934830994,575.526385352499
1738,600097,146.443617923,-37.1937240623,-1396.525707483579,84.128733153769,580.0039600106633
1753,601868,146.619137916,-41.6480431038,-236.97752887175895,43.63138211857961,575.5264089436473
1801,601761,146.964390782,-43.3352855964,-31.57229605014278,45.54357865242805,575.6745325637247
1807,601740,147.009394217,-43.2979297533,-27.72294888859651,45.61289519064432,575.6800205788504
1855,601424,147.147861858,-33.0896128747,-141.04720900763203,44.07513104315476,575.5602201876569
1926,601720,147.439645335,-42.7313432565,-265.49606510991885,43.65647593594724,575.5283118814738
1930,600787,147.457,-36.5310000004,-38.70195676610331,45.41825414125951,575.6646312700069
1954,600788,147.51125,-36.5567899996,-53.75263219354497,45.166883076874505,575.6448533713066
1958,600791,147.52704612,-36.5603477299,-57.53320916177716,45.10658092113757,575.6401250159582
1983,601853,147.635402809,-42.3938269535,-315.14837931253123,43.87197628343765,575.5446986889963
2013,601891,147.806443816,-41.2689255885,-25.530893330978163,45.65288362531768,575.6831903654125
2023,601483,147.868541004,-31.7351971886,-799.5867714279657,55.78483470166624,576.5751448585736
2028,601674,147.893480986,-43.0729884467,-122.9325134363516,44.249026256013934,575.5735628141709
2062,601416,148.248327018,-35.3884765959,-44.79519964914343,45.314320003453886,575.6564404949955
2064,601541,148.269287441,-35.3637997889,-44.71938806925432,45.315595091298576,575.6565408683128
2065,601094,148.273192741,-37.4976545694,-46.99728137861039,45.27748191698284,575.6535418589342
2091,102992,-148.963403175,70.277730639,-1544.107884385433,92.10922090231512,581.2151567717624
2095,601487,149.081205619,-32.6350124411,-88.70890371261311,44.6535420692008,575.6048025384421
2099,601428,149.14424,-33.6137200001,-139.7213673786644,44.08690317337826,575.5611217910846
2100,601549,149.182207335,-33.6186024455,-139.66961777449578,44.08736572842854,575.5611572221194
2108,410218,-14.952125815,16.6561271793,-322.7555434126676,43.92412808704472,575.5486764073045
2110,104354,-149.539414761,63.2748173755,-304.97837314411134,43.810158489656416,575.5399898120736
2115,601488,149.756118878,-32.706482134,-61.75767047457934,45.040558615231,575.6349553374647
2116,601460,149.772997983,-30.3312560095,-283.8183769463018,43.71067021108419,575.532425303992
2122,601470,149.99003,-30.7734300001,-1213.27191242645,74.60757142154355,578.699610851272
2130,601459,150.255446203,-30.9646811559,-146.19042020147725,44.03089966969025,575.5568347363406
2136,601479,150.335257972,-31.0355075937,-238.0818920655828,43.63100897129425,575.5263806550018
2141,601462,150.485539408,-30.8851482333,-131.85501132115513,44.159858351252026,575.5667146175113
2159,102991,-150.929197551,70.1685933889,-366.0120734037516,44.31586116259062,575.5787048150538
2162,601376,150.989593423,-32.1103238927,-82.4803807773105,44.73768767936056,575.6113363936546
2172,601473,151.140674056,-31.3431524642,-81.28232109475351,44.75424039996231,575.612623141441
2184,601443,151.468891711,-28.9851443351,-96.1725533351535,44.55694742046578,575.5973170971379
2188,601442,151.518800399,-28.8017371669,-238.07605845354425,43.63101065765407,575.5263807828458
2208,104344,-152.95299178,60.1039248812,-306.6079885199545,43.81945416252909,575.5406974742054
2219,410217,-15.5193395179,16.5188559399,-363.9781462451335,44.293850017169255,575.5770105166957
2226,410216,-15.6974918947,16.4528806785,-124.45500069380292,44.233330073638896,575.572356333586
2254,500001,161.302905029,68.7583983352,-357.11404647776936,44.22216345478169,575.5714982750746
2258,410206,-1.61858357878,5.10924742989,-319.051915078394,43.89810672150388,575.5466911204733
2261,102988,-162.860085905,61.9117367947,-197.6826910325176,43.71511272016384,575.5327627217494
2264,410215,-16.2977464183,16.1602057312,-134.13276152435114,44.13818705952416,575.5650523119818
2270,410214,-16.4061270693,15.9982778438,-221.03208745113037,43.648845721748096,575.5277331448362
2291,601595,168.714850563,-44.9899404173,-219.21025047748336,43.6522781079716,575.5279934720887
2296,601618,169.301876624,-43.9437063668,-187.21116180210456,43.76049100086372,575.5362112488054
2297,601596,169.4100702,-45.6643663891,-302.8049142623706,43.798123412420544,575.5390738259589
2314,601616,171.297768104,-42.4521891704,-38.39861802734903,45.42350487049419,575.6650455609692
2319,601615,171.696671203,-41.831122507,-179.9679595902741,43.79753163152951,575.5390287921471
2320,601617,171.786018636,-42.3561755364,-40.80957446780495,45.381972014961605,575.6617698527145
2339,601651,174.260996576,-39.281381882,-882.6162478256185,59.14478732775736,576.9099199650138
2350,601664,175.193115143,-41.0522311655,-165.10860017736917,43.88793192541026,575.5459151576721
2363,601654,175.803542497,-39.8104713778,-217.3370657619085,43.65611430981794,575.5282844505774
2367,300089,-1.76041099751,41.5730760769,-55.09315952843023,45.14536973134466,575.6431657669295
2371,601628,176.331266439,-39.3771250779,-288.0222054807872,43.727293390545015,575.5336880437632
2372,301054,17.6475429773,67.3648417919,-349.7094030164761,44.149340657065046,575.5659077520545
2383,601612,177.560992001,-38.4147480933,-1328.909797911026,80.55853468976127,579.4968743637488
2400,311363,1.8220403299,42.5328819043,-69.36675251337361,44.92528036842577,575.6259468632165
2402,301082,18.2894768414,67.9241245702,-287.461206732777,43.72498479478292,575.5335126483052
2607,311382,2.54035973334,42.4143788665,-239.7554521655095,43.63065006132869,575.5263534459278
2720,311422,2.97407839122,42.7146624344,-371.39237303618575,44.37577678890287,575.5833210332032
2748,410219,31.2065638482,-1.19385461563,-365.6779104686361,44.31222075508835,575.5784245385164
2764,410205,32.4645021683,15.5017532528,-126.7237802065948,44.21030677801368,575.5705874272929
2793,200489,-35.014481634,-8.25224761465,-181.3440936344484,43.79013927186328,575.5384662934721
2796,200479,-35.039166667,-7.99861111066,-267.3868698729643,43.66069224786663,575.5286317235276
2797,200464,-35.0474999997,-7.12999999979,-264.1151887429706,43.65359708746067,575.5280935147017
2798,200488,-35.0639719931,-8.28290717818,-258.25935422206925,43.64326913850778,575.5273102356562
2799,200467,-35.0645736721,-7.61483413591,-271.57503004598635,43.67116018302175,575.5294259355677
2800,200470,-35.0686111114,-7.54277777795,-312.7485709335151,43.856572792831166,575.5435247339038
2801,200478,-35.0768849421,-7.98055555617,-241.59786416562363,43.63054276309839,575.5263453116594
2803,200481,-35.099714784,-8.11922467064,-310.65545709740627,43.84354926475496,575.542532484024
2804,200469,-35.1182427486,-7.5602977594,-342.58574116549494,44.0837191561288,575.5608779100863
2805,200493,-35.1397978893,-8.36872808329,-235.5130594419894,43.63204408277522,575.5264591283654
2806,200463,-35.1475,-7.17277777833,-332.4993125854787,43.99828703252484,575.554340742722
2807,200487,-35.1566666667,-8.28222222213,-118.95224566654326,44.29099347967995,575.5767906973056
2808,200457,-35.1651946744,-6.84752599542,-234.25147324515396,43.63276713404596,575.5265139450717
2809,200475,-35.1733333331,-7.89416666702,-268.7345686659058,43.663891015320026,575.5288743969243
2810,200507,-35.2025756665,-8.79831552383,-314.6741201966763,43.8688922613477,575.5444636118314
2811,200476,-35.2066666669,-7.97194444446,-235.2763955430244,43.632168945397645,575.5264685945145
2812,200454,-35.220412948,-6.44756768633,-366.06696451305777,44.31646005792357,575.5787509264552
2814,200466,-35.2305302088,-7.7525368443,-275.8472292356732,43.683439639155374,575.5303578306714
2815,200462,-35.2314868699,-7.14786342927,-482.0311248198236,46.13300140492687,575.7214636476739
2816,200486,-35.256157026,-8.26389522761,-169.0253020281133,43.86222763470354,575.5439556620081
2817,200485,-35.2647222217,-8.24249999984,-168.30413192630715,43.866859773680886,575.5443086960348
2819,200483,-35.2848797063,-8.22302371223,-93.16111251826952,44.59536386917928,575.6002921860077
2820,200477,-35.2853149674,-8.11417956222,-130.6954858096219,44.17106131085243,575.5675742632832
2821,200484,-35.2857130394,-8.22191259714,-90.49555579210916,44.62999765462588,575.602976518229
2822,200482,-35.2857130394,-8.22357927028,-149.1941288830792,44.00612538532177,575.5549399991469
2823,200468,-35.2898188307,-7.51823825192,-327.89992909736714,43.96225376323988,575.5515872985987
2824,200497,-35.3061259871,-8.63537120635,-220.54392197973507,43.64973654916117,575.5278007071458
2825,200451,-35.3145113848,-6.06305555551,-328.91035410395045,43.97001245351312,575.5521799812377
2826,200452,-35.3358110196,-6.31465387433,-381.68661871239726,44.49722017902493,575.5926966958959
2828,200492,-35.3688578493,-8.28180239209,-263.87007227993473,43.65310374891629,575.5280560953624
2829,200461,-35.3727777776,-7.33444444371,-459.0420279507765,45.68801007113717,575.685977031101
2830,200447,-35.3870721758,-5.46452305399,-220.0662507358024,43.65062869809128,575.527868371056
2832,200495,-35.401388889,-8.46750000046,-296.69380480651193,43.76650925602559,575.5366688738874
2833,200456,-35.401809275,-6.86032872148,-415.4187970120993,44.95694924629628,575.6284193570771
2834,200508,-35.4065240594,-9.05116849975,-457.45126584055794,45.65871803581538,575.6836530757731
2835,200448,-35.414258497,-5.62271372708,-448.5093862278368,45.49772588221009,575.6709068091297
2836,200506,-35.4465166197,-8.83955086024,-167.8829747105316,43.86958593712463,575.5445164852913
2837,200474,-35.4516592281,-7.88102181993,-497.26452657917054,46.4498262908549,575.7469376804739
2838,200494,-35.4521404062,-8.38027777824,-330.1502679150857,43.97965442736801,575.5529166719109
2839,200455,-35.4683407715,-7.02701518127,-458.1772255365578,45.67206142211829,575.6847115223217
2840,200504,-35.4897222223,-8.74777777765,-103.553262437536,44.46599668560165,575.5902837498536
2841,200496,-35.497777778,-8.49722222192,-349.22708544962086,44.14476007075426,575.5655564118629
2842,200453,-35.5270349874,-6.6055629854,-433.5955225844104,45.24318472944383,575.650845261653
2843,200450,-35.5306237837,-5.83133391134,-418.76973472856207,45.00771472173452,575.632386398182
2844,200509,-35.5396565694,-9.12943876923,-230.0272856695261,43.63621755292664,575.5267755442134
